0 0 0
0.25 -0.000141034 0.000242257
0.5 0.000613074 0.000673624
0.75 0.000982631 0.000628797
1 0.000342501 0.000111653
1.251 9.00758e-05 -2.96651e-05
1.501 -0.000459661 -0.000133865
1.751 1.95283e-05 0.000296461
2.001 0.00076133 0.000569155
2.251 0.000605347 0.00023592
2.501 -0.000241928 -0.000227695
2.751 -0.000521048 -0.00014466
3.001 0.000168103 0.000335368
3.251 0.000758552 0.000462861
3.501 0.000335606 2.58933e-05
3.751 -0.000474914 -0.000328436
4.001 -0.000456934 -7.65689e-05
4.251 0.000349618 0.000386514
4.501 0.000709227 0.000346687
4.751 6.61582e-05 -0.000145437
5 -0.000469629 -9.09029e-05
5.25 0.000344127 0.000370873
5.5 0.000686347 0.000320537
5.75 3.15594e-05 -0.000171476
6 -0.000631524 -0.000363552
6.25 -0.00030098 3.12291e-05
6.5 0.000517313 0.000409473
6.75 0.000577542 0.000193371
7 -0.000214919 -0.000292229
7.25 -0.000659919 -0.000312999
7.5 -8.44281e-05 0.000160099
7.75 0.000635746 0.000406691
8 0.000405423 5.05036e-05
8.25 -0.000427475 -0.000369475
8.5 -0.000600099 -0.00021722
8.75 0.000148263 0.000274808
9 0.000680404 0.000358521
9.25 0.000187482 -9.41987e-05
9.5 -0.000583153 -0.000397029
9.75 -0.000462467 -9.10768e-05
10.001 -0.000280789 3.88562e-05
10.251 0.00052935 0.000398977
10.501 0.000540101 0.000157621
10.751 -0.000265347 -0.000319319
11.001 -0.000664738 -0.00030827
11.251 -5.21695e-05 0.000173613
11.501 0.000642128 0.000394483
11.751 0.000363897 1.87564e-05
12.001 -0.000464764 -0.000383468
12.251 -0.00058616 -0.000201836
12.501 0.000183786 0.000287726
12.751 0.000676098 0.000341871
13.001 0.000143275 -0.000121754
13.251 -0.000605986 -0.000399496
13.501 -0.000434413 -6.98602e-05
13.751 0.000397432 0.000366648
14.001 0.000626692 0.000247303
14.251 -9.47397e-05 -0.000246812
14.501 -0.000671789 -0.000365695
14.751 -0.000228547 7.10559e-05
15.001 0.000562075 0.000400383
15.251 0.000499843 0.000122309
15.501 -0.000320819 -0.00034109
15.751 -0.000654168 -0.000286403
16.001 5.79291e-06 0.000203318
16.251 0.000657196 0.000384633
16.501 0.000311168 -1.77252e-05
16.751 -0.000507036 -0.000392992
17.001 -0.000555386 -0.000171526
17.251 0.000239496 0.000310464
17.501 0.000670944 0.000321289
17.751 8.39943e-05 -0.000155499
18.001 -0.000630362 -0.000396137
18.251 -0.000387727 -3.53427e-05
18.501 0.000443563 0.000379179
18.751 0.000601582 0.000218166
19 -0.000636594 -0.000394382
19.25 -0.000372971 -2.47806e-05
19.5 0.000456877 0.000382485
19.75 0.000593216 0.000209171
20 -0.000170925 -0.000281634
20.25 -0.000675566 -0.00034488
20.5 -0.000154654 0.000115438
20.75 0.000601051 0.000400543
21 0.000444369 7.76362e-05
21.25 -0.000386856 -0.000363105
21.5 -0.000630807 -0.000252627
21.75 8.28371e-05 0.000241359
22 0.000670746 0.00036897
22.25 0.000240459 -6.35127e-05
22.5 -0.00055484 -0.000399571
22.75 -0.000507869 -0.000129062
23 0.000310067 0.000337374
23.25 0.000657322 0.000291676
23.5 6.75282e-06 -0.000196787
23.75 -0.000654061 -0.000386517
24 -0.00032199 1.04999e-05
24.25 0.000498874 0.000391582
24.5 0.00056244 0.000178237
24.75 -0.000227788 -0.000305673
25 -0.000672225 -0.000325561
25.25 -9.62063e-05 0.000148762
25.5 0.000625858 0.000397264
25.75 0.000397857 4.27116e-05
26 -0.000434098 -0.000376676
26.25 -0.000607081 -0.000224259
26.5 0.000141501 0.00026859
26.75 0.000675282 0.000353714
27 0.00018397 -9.81066e-05
27.25 -0.000586612 -0.000400998
27.5 -0.000466703 -9.51643e-05
27.75 0.000361673 0.000355132
28 0.000641021 0.00026633
28.25 -5.2715e-05 -0.000226766
28.5 -0.000666428 -0.000375626
28.75 -0.000268487 4.5724e-05
29 0.000537024 0.000397664
29.25 0.000527321 0.000145941
29.5 -0.000282867 -0.000327324
29.75 -0.000663656 -0.000303703
30 -3.6999e-05 0.000180946
30.25 0.000645824 0.000390915
30.5 0.000348271 7.46614e-06
30.75 -0.000477965 -0.000387317
31 -0.000578639 -0.000194144
31.25 0.000199075 0.000293744
31.5 0.000674588 0.000335721
