0 0 0
0.25 0.0150235 0.0149075
0.5 0.0565579 0.0563466
0.75 0.118797 0.118516
1 0.195027 0.194704
1.251 0.278332 0.277997
1.501 0.360651 0.360332
1.751 0.435233 0.434959
2.001 0.495717 0.495511
2.251 0.53682 0.5367
2.501 0.554642 0.554621
2.751 0.54689 0.546973
3.001 0.512999 0.513185
3.251 0.454153 0.454434
3.501 0.373195 0.373557
3.751 0.274439 0.274862
4.001 0.163391 0.163851
4.251 0.0463945 0.0468654
4.501 -0.0697703 -0.0693162
4.751 -0.178317 -0.177907
5 -0.27254 -0.272197
5.25 -0.347673 -0.347417
5.5 -0.398933 -0.398779
5.75 -0.423399 -0.423356
6 -0.419782 -0.419852
6.25 -0.388516 -0.388693
6.5 -0.331725 -0.331998
6.75 -0.253101 -0.253452
7 -0.157674 -0.158082
7.25 -0.0515039 -0.0519412
7.5 0.0586991 0.0582594
7.75 0.165985 0.165571
8 0.263598 0.263235
8.25 0.345392 0.345103
8.5 0.406215 0.406018
8.75 0.442226 0.442134
9 0.451133 0.451153
9.25 0.432338 0.432467
9.5 0.386968 0.387199
9.75 0.317807 0.318126
10.001 0.228738 0.229125
10.251 0.125977 0.126407
10.501 0.0155674 0.0160152
10.751 -0.0956462 -0.0952088
11.001 -0.200769 -0.200369
11.251 -0.293281 -0.292943
11.501 -0.367446 -0.367192
11.751 -0.418666 -0.418511
12.001 -0.443767 -0.443721
12.251 -0.4412 -0.441266
12.501 -0.411133 -0.411306
12.751 -0.355444 -0.355713
13.001 -0.277602 -0.277951
13.251 -0.182453 -0.18286
13.501 -0.0759185 -0.0763586
13.751 0.0353727 0.0349272
14.001 0.144497 0.144074
14.251 0.244665 0.244291
14.501 0.329647 0.329344
14.751 0.394155 0.393943
15.001 0.434175 0.434067
15.251 0.447218 0.447221
15.501 0.432471 0.432584
15.751 0.390848 0.391064
16.001 0.324935 0.325242
16.251 0.238831 0.239208
16.501 0.137886 0.138311
16.751 0.0283762 0.0288223
17.001 -0.0828906 -0.0824512
17.251 -0.188997 -0.188592
17.501 -0.283347 -0.283001
17.751 -0.360076 -0.35981
18.001 -0.414411 -0.414243
18.251 -0.442977 -0.442917
18.501 -0.443998 -0.444049
18.751 -0.41741 -0.417569
19 -0.365124 -0.365382
19.25 -0.289975 -0.290315
19.5 -0.196795 -0.197196
19.75 -0.0913768 -0.0918143
20 0.0197241 0.0192775
20.25 0.1296 0.129172
20.5 0.231419 0.231037
20.75 0.318851 0.318537
21 0.38646 0.386234
21.25 0.43004 0.429918
21.5 0.446884 0.446872
21.75 0.435944 0.436042
22 0.397899 0.398102
22.25 0.335115 0.33541
22.5 0.251496 0.251865
22.75 0.15224 0.152661
23 0.0435197 0.0439645
23.25 -0.0679066 -0.0674646
23.5 -0.17511 -0.174699
23.75 -0.271427 -0.271071
24 -0.350867 -0.350589
24.25 -0.408491 -0.408309
24.5 -0.440717 -0.440642
24.75 -0.445542 -0.445578
25 -0.422665 -0.42281
25.25 -0.373508 -0.373753
25.5 -0.301129 -0.301459
25.75 -0.210026 -0.21042
26 -0.105865 -0.106299
26.25 0.00487795 0.00443093
26.5 0.115318 0.114886
26.75 0.218588 0.218198
27 0.308267 0.307943
27.25 0.37878 0.378542
27.5 0.425742 0.425605
27.75 0.446234 0.446207
28 0.438981 0.439065
28.25 0.404434 0.404624
28.5 0.344742 0.345026
28.75 0.263615 0.263976
29 0.166098 0.166513
29.25 0.0582537 0.0586968
29.5 -0.0532125 -0.0527686
29.75 -0.16137 -0.160953
30 -0.259495 -0.25913
30.25 -0.341485 -0.341196
30.5 -0.402243 -0.402048
30.75 -0.437992 -0.437902
31 -0.446509 -0.44653
31.25 -0.427264 -0.427395
31.5 -0.381453 -0.381686
31.75 -0.311926 -0.312246
32 -0.223005 -0.223392
32.25 -0.120218 -0.120649
